case_date,fuerte,result,day_offset,t1_pos_fuerte,t1_pos_result,t1_dist,t1_direction,lottery,draw_position,labels
2022-10-29,75,59,5,4,2,-2,antes,Gana Mas,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-10-29,75,22,5,4,1,-3,antes,Loteria Nacional,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-10-30,80,69,5,2,1,-1,antes,Quiniela Leidsa,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-10-30,80,69,6,2,1,-1,antes,Gana Mas,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-10-30,80,69,6,2,1,-1,antes,Quiniela Loteka,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-10-30,80,69,6,2,1,-1,antes,Quiniela Real,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-10-30,80,80,7,2,2,0,misma,Gana Mas,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2022-10-30,84,68,1,5,3,-2,antes,Quiniela Loteka,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-10-30,84,79,5,5,4,-1,antes,Gana Mas,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-10-30,84,36,5,5,2,-3,antes,Quiniela Leidsa,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-10-30,84,4,7,5,1,-4,antes,Quiniela Loteka,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-10-31,44,60,2,3,4,1,despues,Quiniela Leidsa,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-10-31,44,44,3,3,3,0,misma,New York 10:30,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2022-10-31,44,12,4,3,1,-2,antes,Gana Mas,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-10-31,44,60,4,3,4,1,despues,New York 2:30,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-10-31,44,92,4,3,6,3,despues,Quiniela Real,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-10-31,44,28,4,3,2,-1,antes,Quiniela Real,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-10-31,44,81,5,3,5,2,despues,Loteria Nacional,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-10-31,44,60,6,3,4,1,despues,Quiniela Loteka,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-02,20,47,1,1,3,2,despues,Gana Mas,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-02,20,63,3,1,5,4,despues,Quiniela Leidsa,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2022-11-02,20,20,4,1,1,0,misma,New York 10:30,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2022-11-02,63,47,1,5,3,-2,antes,Gana Mas,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-02,63,63,3,5,5,0,misma,Quiniela Leidsa,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2022-11-02,63,20,4,5,1,-4,antes,New York 10:30,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2022-11-03,29,13,6,2,1,-1,antes,Quiniela Loteka,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-03,29,13,7,2,1,-1,antes,Gana Mas,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-03,29,93,7,2,3,1,despues,Loteria Nacional,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-03,79,79,1,4,4,0,misma,Gana Mas,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2022-11-03,79,36,1,4,2,-2,antes,Quiniela Leidsa,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-03,79,4,3,4,1,-3,antes,Quiniela Loteka,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-03,79,4,5,4,1,-3,antes,Gana Mas,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-03,79,68,5,4,3,-1,antes,Loteria Nacional,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-03,79,79,5,4,4,0,misma,Quiniela Leidsa,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2022-11-03,79,79,7,4,4,0,misma,Gana Mas,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2022-11-16,45,45,1,1,1,0,misma,Quiniela Loteka,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2022-11-16,45,45,5,1,1,0,misma,Gana Mas,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2022-11-17,92,81,1,6,5,-1,antes,New York 2:30,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-17,92,12,2,6,1,-5,antes,New York 10:30,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-17,92,60,3,6,4,-2,antes,New York 10:30,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-17,92,92,3,6,6,0,misma,Quiniela Leidsa,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2022-11-17,92,12,4,6,1,-5,antes,Quiniela Leidsa,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-17,92,28,6,6,2,-4,antes,Quiniela Real,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-17,92,81,7,6,5,-1,antes,Quiniela Leidsa,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-17,92,12,7,6,1,-5,antes,Quiniela Leidsa,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-19,73,73,7,1,1,0,misma,New York 2:30,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2022-11-19,73,73,7,1,1,0,misma,New York 2:30,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2022-11-19,73,73,7,1,1,0,misma,New York 2:30,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2022-11-19,73,73,7,1,1,0,misma,New York 2:30,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2022-11-20,35,40,2,1,2,1,despues,Loteria Nacional,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-20,44,12,1,3,1,-2,antes,Quiniela Leidsa,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-20,44,28,3,3,2,-1,antes,Quiniela Real,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-20,44,81,4,3,5,2,despues,Quiniela Leidsa,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-20,44,12,4,3,1,-2,antes,Quiniela Leidsa,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-20,44,28,5,3,2,-1,antes,Gana Mas,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-20,44,28,5,3,2,-1,antes,Loteria Nacional,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-20,44,92,5,3,6,3,despues,Loteria Nacional,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-20,44,28,6,3,2,-1,antes,New York 10:30,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-20,44,81,6,3,5,2,despues,Quiniela Loteka,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-21,87,87,1,4,4,0,misma,New York 2:30,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2022-11-21,87,87,1,4,4,0,misma,Quiniela Leidsa,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2022-11-21,87,82,1,4,3,-1,antes,Quiniela Loteka,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-21,87,87,2,4,4,0,misma,Loteria Nacional,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2022-11-21,87,39,4,4,2,-2,antes,Gana Mas,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-21,87,87,4,4,4,0,misma,New York 2:30,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2022-11-21,87,39,4,4,2,-2,antes,New York 2:30,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-21,87,2,4,4,1,-3,antes,New York 2:30,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-21,87,82,4,4,3,-1,antes,Quiniela Real,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-21,87,82,6,4,3,-1,antes,Quiniela Real,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-21,87,39,7,4,2,-2,antes,Quiniela Leidsa,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-24,90,58,4,4,2,-2,antes,Gana Mas,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-24,90,58,4,4,2,-2,antes,Quiniela Real,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-24,90,37,7,4,1,-3,antes,Gana Mas,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-24,90,58,7,4,2,-2,antes,Quiniela Loteka,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-25,53,53,2,3,3,0,misma,Gana Mas,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2022-11-25,53,53,2,3,3,0,misma,Quiniela Real,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2022-11-25,53,26,7,3,2,-1,antes,New York 2:30,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-25,53,53,7,3,3,0,misma,Quiniela Real,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2022-11-28,9,94,2,1,8,7,despues,New York 10:30,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-28,9,9,2,1,1,0,misma,New York 2:30,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2022-11-28,9,14,3,1,2,1,despues,New York 10:30,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-28,9,9,3,1,1,0,misma,Quiniela Real,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2022-11-28,9,30,4,1,3,2,despues,Gana Mas,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-28,9,46,4,1,5,4,despues,Quiniela Loteka,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-28,9,30,5,1,3,2,despues,Gana Mas,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-28,9,14,5,1,2,1,despues,Quiniela Real,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-28,9,78,7,1,7,6,despues,Quiniela Leidsa,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-28,9,41,7,1,4,3,despues,Quiniela Loteka,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2022-11-28,9,62,7,1,6,5,despues,Quiniela Real,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-28,41,94,2,4,8,4,despues,New York 10:30,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-28,41,9,2,4,1,-3,antes,New York 2:30,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2022-11-28,41,14,3,4,2,-2,antes,New York 10:30,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-28,41,9,3,4,1,-3,antes,Quiniela Real,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2022-11-28,41,30,4,4,3,-1,antes,Gana Mas,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-28,41,46,4,4,5,1,despues,Quiniela Loteka,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-28,41,30,5,4,3,-1,antes,Gana Mas,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-28,41,14,5,4,2,-2,antes,Quiniela Real,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-28,41,78,7,4,7,3,despues,Quiniela Leidsa,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-28,41,41,7,4,4,0,misma,Quiniela Loteka,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2022-11-28,41,62,7,4,6,2,despues,Quiniela Real,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-30,22,75,3,1,4,3,despues,Loteria Nacional,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-30,22,59,3,1,2,1,despues,Loteria Nacional,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-30,22,59,4,1,2,1,despues,New York 10:30,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-30,22,91,6,1,5,4,despues,New York 2:30,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-30,22,70,6,1,3,2,despues,New York 2:30,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2022-11-30,22,70,6,1,3,2,despues,Quiniela Real,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2022-11-30,22,70,7,1,3,2,despues,New York 2:30,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2022-11-30,22,91,7,1,5,4,despues,Quiniela Loteka,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-30,22,59,7,1,2,1,despues,Quiniela Loteka,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-30,70,75,3,3,4,1,despues,Loteria Nacional,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-30,70,59,3,3,2,-1,antes,Loteria Nacional,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-30,70,59,4,3,2,-1,antes,New York 10:30,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-30,70,91,6,3,5,2,despues,New York 2:30,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-30,70,70,6,3,3,0,misma,New York 2:30,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2022-11-30,70,70,6,3,3,0,misma,Quiniela Real,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2022-11-30,70,70,7,3,3,0,misma,New York 2:30,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2022-11-30,70,91,7,3,5,2,despues,Quiniela Loteka,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-11-30,70,59,7,3,2,-1,antes,Quiniela Loteka,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-12-01,42,42,2,3,3,0,misma,New York 2:30,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2022-12-01,42,42,3,3,3,0,misma,Gana Mas,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2022-12-01,42,42,6,3,3,0,misma,Loteria Nacional,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2022-12-02,90,74,1,4,3,-1,antes,Quiniela Real,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-12-02,90,37,2,4,1,-3,antes,New York 10:30,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-12-02,90,58,3,4,2,-2,antes,New York 2:30,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-12-02,90,37,4,4,1,-3,antes,Gana Mas,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-12-02,90,74,6,4,3,-1,antes,Loteria Nacional,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-12-02,90,37,7,4,1,-3,antes,Quiniela Real,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-12-02,90,74,1,4,3,-1,antes,Quiniela Real,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2022-12-02,90,37,2,4,1,-3,antes,New York 10:30,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
