origin,fuerte,confirmer,result,count,consistency
39,9,7,64,10,NIVEL_3_REPETICION_MODERADA
39,9,7,34,10,NIVEL_3_REPETICION_MODERADA
39,9,7,14,10,NIVEL_3_REPETICION_MODERADA
39,9,63,36,10,NIVEL_3_REPETICION_MODERADA
39,9,70,54,10,NIVEL_3_REPETICION_MODERADA
32,77,87,3,10,NIVEL_3_REPETICION_MODERADA
32,77,87,65,10,NIVEL_3_REPETICION_MODERADA
31,3,83,54,10,NIVEL_3_REPETICION_MODERADA
31,3,83,61,10,NIVEL_3_REPETICION_MODERADA
31,3,83,30,10,NIVEL_3_REPETICION_MODERADA
42,7,22,25,10,NIVEL_3_REPETICION_MODERADA
42,7,22,83,10,NIVEL_3_REPETICION_MODERADA
42,7,22,73,10,NIVEL_3_REPETICION_MODERADA
42,23,28,83,10,NIVEL_3_REPETICION_MODERADA
42,23,28,2,10,NIVEL_3_REPETICION_MODERADA
42,23,28,70,10,NIVEL_3_REPETICION_MODERADA
42,23,28,79,10,NIVEL_3_REPETICION_MODERADA
42,23,28,86,10,NIVEL_3_REPETICION_MODERADA
42,23,28,95,10,NIVEL_3_REPETICION_MODERADA
28,53,42,83,10,NIVEL_3_REPETICION_MODERADA
28,53,42,2,10,NIVEL_3_REPETICION_MODERADA
28,53,42,70,10,NIVEL_3_REPETICION_MODERADA
28,53,42,79,10,NIVEL_3_REPETICION_MODERADA
28,53,42,86,10,NIVEL_3_REPETICION_MODERADA
28,53,42,95,10,NIVEL_3_REPETICION_MODERADA
35,6,60,86,10,NIVEL_3_REPETICION_MODERADA
35,6,60,8,10,NIVEL_3_REPETICION_MODERADA
35,6,60,24,10,NIVEL_3_REPETICION_MODERADA
35,6,60,87,10,NIVEL_3_REPETICION_MODERADA
35,6,60,83,10,NIVEL_3_REPETICION_MODERADA
35,6,60,58,10,NIVEL_3_REPETICION_MODERADA
35,6,60,10,10,NIVEL_3_REPETICION_MODERADA
35,6,60,36,10,NIVEL_3_REPETICION_MODERADA
35,6,60,9,10,NIVEL_3_REPETICION_MODERADA
35,6,60,50,10,NIVEL_3_REPETICION_MODERADA
41,29,44,71,10,NIVEL_3_REPETICION_MODERADA
41,29,44,8,10,NIVEL_3_REPETICION_MODERADA
41,29,44,67,10,NIVEL_3_REPETICION_MODERADA
41,29,44,77,10,NIVEL_3_REPETICION_MODERADA
41,29,44,36,10,NIVEL_3_REPETICION_MODERADA
41,29,44,38,10,NIVEL_3_REPETICION_MODERADA
41,29,44,28,10,NIVEL_3_REPETICION_MODERADA
41,29,44,39,10,NIVEL_3_REPETICION_MODERADA
41,29,44,43,10,NIVEL_3_REPETICION_MODERADA
41,29,44,47,10,NIVEL_3_REPETICION_MODERADA
43,44,53,46,10,NIVEL_3_REPETICION_MODERADA
38,63,53,94,10,NIVEL_3_REPETICION_MODERADA
38,63,53,92,10,NIVEL_3_REPETICION_MODERADA
37,42,70,13,10,NIVEL_3_REPETICION_MODERADA
33,82,37,20,10,NIVEL_3_REPETICION_MODERADA
40,56,12,7,10,NIVEL_3_REPETICION_MODERADA
40,56,12,51,10,NIVEL_3_REPETICION_MODERADA
40,56,12,68,10,NIVEL_3_REPETICION_MODERADA
40,56,12,90,10,NIVEL_3_REPETICION_MODERADA
40,56,12,58,10,NIVEL_3_REPETICION_MODERADA
40,56,12,18,10,NIVEL_3_REPETICION_MODERADA
40,56,12,77,10,NIVEL_3_REPETICION_MODERADA
40,56,12,28,10,NIVEL_3_REPETICION_MODERADA
40,56,12,6,10,NIVEL_3_REPETICION_MODERADA
40,56,12,3,10,NIVEL_3_REPETICION_MODERADA
43,12,41,93,10,NIVEL_3_REPETICION_MODERADA
28,53,44,96,10,NIVEL_3_REPETICION_MODERADA
28,53,44,76,10,NIVEL_3_REPETICION_MODERADA
28,53,44,67,10,NIVEL_3_REPETICION_MODERADA
28,53,44,57,10,NIVEL_3_REPETICION_MODERADA
49,35,70,68,10,NIVEL_3_REPETICION_MODERADA
49,35,70,8,10,NIVEL_3_REPETICION_MODERADA
49,35,70,27,10,NIVEL_3_REPETICION_MODERADA
49,35,70,28,10,NIVEL_3_REPETICION_MODERADA
49,83,30,77,10,NIVEL_3_REPETICION_MODERADA
28,26,34,35,10,NIVEL_3_REPETICION_MODERADA
28,26,34,88,10,NIVEL_3_REPETICION_MODERADA
49,35,70,63,10,NIVEL_3_REPETICION_MODERADA
39,62,75,99,10,NIVEL_3_REPETICION_MODERADA
39,62,75,58,10,NIVEL_3_REPETICION_MODERADA
44,22,63,66,10,NIVEL_3_REPETICION_MODERADA
44,22,63,69,10,NIVEL_3_REPETICION_MODERADA
44,70,63,66,10,NIVEL_3_REPETICION_MODERADA
44,70,63,69,10,NIVEL_3_REPETICION_MODERADA
39,9,90,24,10,NIVEL_3_REPETICION_MODERADA
39,9,90,48,10,NIVEL_3_REPETICION_MODERADA
39,9,90,88,10,NIVEL_3_REPETICION_MODERADA
48,89,12,27,10,NIVEL_3_REPETICION_MODERADA
49,35,42,43,10,NIVEL_3_REPETICION_MODERADA
49,35,42,33,10,NIVEL_3_REPETICION_MODERADA
49,35,42,48,10,NIVEL_3_REPETICION_MODERADA
38,100,1,32,10,NIVEL_3_REPETICION_MODERADA
43,44,42,78,10,NIVEL_3_REPETICION_MODERADA
43,44,42,19,10,NIVEL_3_REPETICION_MODERADA
43,44,42,13,10,NIVEL_3_REPETICION_MODERADA
44,91,11,81,10,NIVEL_3_REPETICION_MODERADA
44,91,11,49,10,NIVEL_3_REPETICION_MODERADA
44,91,11,40,10,NIVEL_3_REPETICION_MODERADA
44,91,11,90,10,NIVEL_3_REPETICION_MODERADA
44,91,11,11,10,NIVEL_3_REPETICION_MODERADA
44,91,11,34,10,NIVEL_3_REPETICION_MODERADA
44,91,11,77,10,NIVEL_3_REPETICION_MODERADA
44,91,11,88,10,NIVEL_3_REPETICION_MODERADA
44,91,11,52,10,NIVEL_3_REPETICION_MODERADA
28,53,7,66,10,NIVEL_3_REPETICION_MODERADA
28,53,7,32,10,NIVEL_3_REPETICION_MODERADA
28,53,7,77,10,NIVEL_3_REPETICION_MODERADA
28,53,7,59,10,NIVEL_3_REPETICION_MODERADA
28,53,7,47,10,NIVEL_3_REPETICION_MODERADA
28,53,7,44,10,NIVEL_3_REPETICION_MODERADA
37,42,22,92,10,NIVEL_3_REPETICION_MODERADA
37,42,22,84,10,NIVEL_3_REPETICION_MODERADA
39,46,19,74,10,NIVEL_3_REPETICION_MODERADA
39,46,19,67,10,NIVEL_3_REPETICION_MODERADA
41,29,90,5,10,NIVEL_3_REPETICION_MODERADA
41,29,90,21,10,NIVEL_3_REPETICION_MODERADA
38,63,29,59,10,NIVEL_3_REPETICION_MODERADA
38,63,29,84,10,NIVEL_3_REPETICION_MODERADA
38,63,53,28,10,NIVEL_3_REPETICION_MODERADA
46,90,29,54,10,NIVEL_3_REPETICION_MODERADA
46,90,29,14,10,NIVEL_3_REPETICION_MODERADA
46,90,53,17,10,NIVEL_3_REPETICION_MODERADA
43,92,76,67,10,NIVEL_3_REPETICION_MODERADA
46,58,94,37,10,NIVEL_3_REPETICION_MODERADA
49,35,9,2,10,NIVEL_3_REPETICION_MODERADA
49,35,9,38,10,NIVEL_3_REPETICION_MODERADA
49,35,9,65,10,NIVEL_3_REPETICION_MODERADA
49,35,9,61,10,NIVEL_3_REPETICION_MODERADA
49,35,9,93,10,NIVEL_3_REPETICION_MODERADA
49,35,9,29,10,NIVEL_3_REPETICION_MODERADA
49,35,9,62,10,NIVEL_3_REPETICION_MODERADA
49,35,9,89,10,NIVEL_3_REPETICION_MODERADA
49,35,9,42,10,NIVEL_3_REPETICION_MODERADA
46,90,9,8,10,NIVEL_3_REPETICION_MODERADA
46,90,9,13,10,NIVEL_3_REPETICION_MODERADA
46,90,9,91,10,NIVEL_3_REPETICION_MODERADA
46,90,9,6,10,NIVEL_3_REPETICION_MODERADA
46,90,9,39,10,NIVEL_3_REPETICION_MODERADA
46,90,9,46,10,NIVEL_3_REPETICION_MODERADA
46,90,9,87,10,NIVEL_3_REPETICION_MODERADA
46,90,9,11,10,NIVEL_3_REPETICION_MODERADA
46,90,9,99,10,NIVEL_3_REPETICION_MODERADA
49,35,7,54,10,NIVEL_3_REPETICION_MODERADA
47,84,58,75,10,NIVEL_3_REPETICION_MODERADA
47,84,58,95,10,NIVEL_3_REPETICION_MODERADA
47,84,58,93,10,NIVEL_3_REPETICION_MODERADA
47,84,58,14,10,NIVEL_3_REPETICION_MODERADA
47,84,58,15,10,NIVEL_3_REPETICION_MODERADA
47,84,58,23,10,NIVEL_3_REPETICION_MODERADA
42,7,70,9,10,NIVEL_3_REPETICION_MODERADA
43,44,22,34,10,NIVEL_3_REPETICION_MODERADA
43,44,22,23,10,NIVEL_3_REPETICION_MODERADA
43,44,22,20,10,NIVEL_3_REPETICION_MODERADA
43,44,22,71,10,NIVEL_3_REPETICION_MODERADA
39,9,42,25,10,NIVEL_3_REPETICION_MODERADA
41,29,53,41,10,NIVEL_3_REPETICION_MODERADA
41,29,53,99,10,NIVEL_3_REPETICION_MODERADA
41,29,53,73,10,NIVEL_3_REPETICION_MODERADA
37,42,7,12,10,NIVEL_3_REPETICION_MODERADA
37,42,7,99,10,NIVEL_3_REPETICION_MODERADA
37,42,7,84,10,NIVEL_3_REPETICION_MODERADA
37,42,7,58,10,NIVEL_3_REPETICION_MODERADA
47,79,88,78,10,NIVEL_3_REPETICION_MODERADA
39,9,70,48,10,NIVEL_3_REPETICION_MODERADA
44,22,9,62,10,NIVEL_3_REPETICION_MODERADA
49,35,9,25,10,NIVEL_3_REPETICION_MODERADA
49,35,9,56,10,NIVEL_3_REPETICION_MODERADA
44,59,72,23,10,NIVEL_3_REPETICION_MODERADA
44,59,72,30,10,NIVEL_3_REPETICION_MODERADA
44,59,72,4,10,NIVEL_3_REPETICION_MODERADA
44,59,72,28,10,NIVEL_3_REPETICION_MODERADA
44,70,9,62,10,NIVEL_3_REPETICION_MODERADA
42,23,87,42,10,NIVEL_3_REPETICION_MODERADA
48,73,87,62,10,NIVEL_3_REPETICION_MODERADA
52,97,93,17,10,NIVEL_3_REPETICION_MODERADA
52,97,93,5,10,NIVEL_3_REPETICION_MODERADA
52,97,93,18,10,NIVEL_3_REPETICION_MODERADA
52,97,93,45,10,NIVEL_3_REPETICION_MODERADA
52,97,93,2,10,NIVEL_3_REPETICION_MODERADA
52,97,93,16,10,NIVEL_3_REPETICION_MODERADA
52,97,93,95,10,NIVEL_3_REPETICION_MODERADA
52,97,93,12,10,NIVEL_3_REPETICION_MODERADA
41,13,17,30,10,NIVEL_3_REPETICION_MODERADA
28,53,9,58,10,NIVEL_3_REPETICION_MODERADA
49,35,22,29,10,NIVEL_3_REPETICION_MODERADA
49,35,22,1,10,NIVEL_3_REPETICION_MODERADA
49,35,22,56,10,NIVEL_3_REPETICION_MODERADA
49,35,22,8,10,NIVEL_3_REPETICION_MODERADA
49,35,22,21,10,NIVEL_3_REPETICION_MODERADA
49,35,22,30,10,NIVEL_3_REPETICION_MODERADA
49,35,22,3,10,NIVEL_3_REPETICION_MODERADA
49,35,22,45,10,NIVEL_3_REPETICION_MODERADA
49,35,22,91,10,NIVEL_3_REPETICION_MODERADA
49,35,22,58,10,NIVEL_3_REPETICION_MODERADA
49,35,22,97,10,NIVEL_3_REPETICION_MODERADA
40,67,79,75,10,NIVEL_3_REPETICION_MODERADA
40,67,79,70,10,NIVEL_3_REPETICION_MODERADA
40,56,12,14,10,NIVEL_3_REPETICION_MODERADA
41,29,22,92,10,NIVEL_3_REPETICION_MODERADA
49,35,22,50,10,NIVEL_3_REPETICION_MODERADA
52,97,93,36,10,NIVEL_3_REPETICION_MODERADA
52,97,93,87,10,NIVEL_3_REPETICION_MODERADA
52,97,93,73,10,NIVEL_3_REPETICION_MODERADA
52,97,93,50,10,NIVEL_3_REPETICION_MODERADA
52,97,93,33,10,NIVEL_3_REPETICION_MODERADA
39,9,35,87,10,NIVEL_3_REPETICION_MODERADA
52,65,82,27,10,NIVEL_3_REPETICION_MODERADA
35,6,60,84,10,NIVEL_3_REPETICION_MODERADA
35,6,60,91,10,NIVEL_3_REPETICION_MODERADA
35,6,60,45,10,NIVEL_3_REPETICION_MODERADA
35,6,60,75,10,NIVEL_3_REPETICION_MODERADA
35,6,60,48,10,NIVEL_3_REPETICION_MODERADA
35,6,60,76,10,NIVEL_3_REPETICION_MODERADA
35,6,60,92,10,NIVEL_3_REPETICION_MODERADA
28,53,29,59,10,NIVEL_3_REPETICION_MODERADA
28,21,51,98,10,NIVEL_3_REPETICION_MODERADA
28,21,51,56,10,NIVEL_3_REPETICION_MODERADA
28,21,51,94,10,NIVEL_3_REPETICION_MODERADA
28,21,51,2,10,NIVEL_3_REPETICION_MODERADA
28,21,51,71,10,NIVEL_3_REPETICION_MODERADA
28,21,51,83,10,NIVEL_3_REPETICION_MODERADA
28,21,51,63,10,NIVEL_3_REPETICION_MODERADA
28,21,51,55,10,NIVEL_3_REPETICION_MODERADA
28,21,51,31,10,NIVEL_3_REPETICION_MODERADA
51,34,26,43,10,NIVEL_3_REPETICION_MODERADA
51,34,26,10,10,NIVEL_3_REPETICION_MODERADA
46,37,82,66,10,NIVEL_3_REPETICION_MODERADA
39,41,56,99,10,NIVEL_3_REPETICION_MODERADA
39,41,56,67,10,NIVEL_3_REPETICION_MODERADA
47,68,27,74,10,NIVEL_3_REPETICION_MODERADA
47,68,27,44,10,NIVEL_3_REPETICION_MODERADA
42,71,56,27,10,NIVEL_3_REPETICION_MODERADA
33,87,73,58,10,NIVEL_3_REPETICION_MODERADA
33,87,73,81,10,NIVEL_3_REPETICION_MODERADA
33,87,73,33,10,NIVEL_3_REPETICION_MODERADA
33,87,73,67,10,NIVEL_3_REPETICION_MODERADA
33,87,73,64,10,NIVEL_3_REPETICION_MODERADA
33,87,73,94,10,NIVEL_3_REPETICION_MODERADA
33,87,73,56,10,NIVEL_3_REPETICION_MODERADA
33,87,73,14,10,NIVEL_3_REPETICION_MODERADA
43,44,90,52,10,NIVEL_3_REPETICION_MODERADA
43,44,90,49,10,NIVEL_3_REPETICION_MODERADA
30,57,11,10,10,NIVEL_3_REPETICION_MODERADA
30,57,11,96,10,NIVEL_3_REPETICION_MODERADA
30,57,11,90,10,NIVEL_3_REPETICION_MODERADA
30,57,11,42,10,NIVEL_3_REPETICION_MODERADA
30,57,11,77,10,NIVEL_3_REPETICION_MODERADA
30,57,11,44,10,NIVEL_3_REPETICION_MODERADA
30,57,11,47,10,NIVEL_3_REPETICION_MODERADA
30,57,11,68,10,NIVEL_3_REPETICION_MODERADA
30,57,11,40,10,NIVEL_3_REPETICION_MODERADA
44,22,29,54,10,NIVEL_3_REPETICION_MODERADA
44,22,29,69,10,NIVEL_3_REPETICION_MODERADA
44,22,29,13,10,NIVEL_3_REPETICION_MODERADA
44,70,29,54,10,NIVEL_3_REPETICION_MODERADA
44,70,29,69,10,NIVEL_3_REPETICION_MODERADA
44,70,29,13,10,NIVEL_3_REPETICION_MODERADA
41,29,90,66,10,NIVEL_3_REPETICION_MODERADA
43,44,22,56,10,NIVEL_3_REPETICION_MODERADA
39,30,83,55,10,NIVEL_3_REPETICION_MODERADA
39,30,83,37,10,NIVEL_3_REPETICION_MODERADA
39,30,83,28,10,NIVEL_3_REPETICION_MODERADA
39,30,83,34,10,NIVEL_3_REPETICION_MODERADA
39,30,83,31,10,NIVEL_3_REPETICION_MODERADA
39,30,83,74,10,NIVEL_3_REPETICION_MODERADA
39,30,83,73,10,NIVEL_3_REPETICION_MODERADA
39,9,7,1,10,NIVEL_3_REPETICION_MODERADA
39,9,7,25,10,NIVEL_3_REPETICION_MODERADA
39,9,7,90,10,NIVEL_3_REPETICION_MODERADA
39,30,83,62,10,NIVEL_3_REPETICION_MODERADA
38,63,7,40,10,NIVEL_3_REPETICION_MODERADA
38,63,7,87,10,NIVEL_3_REPETICION_MODERADA
38,63,7,39,10,NIVEL_3_REPETICION_MODERADA
38,63,7,81,10,NIVEL_3_REPETICION_MODERADA
38,63,7,6,10,NIVEL_3_REPETICION_MODERADA
49,35,29,29,10,NIVEL_3_REPETICION_MODERADA
49,35,29,52,10,NIVEL_3_REPETICION_MODERADA
49,35,29,90,10,NIVEL_3_REPETICION_MODERADA
49,35,29,78,10,NIVEL_3_REPETICION_MODERADA
49,35,29,44,10,NIVEL_3_REPETICION_MODERADA
49,35,29,15,10,NIVEL_3_REPETICION_MODERADA
49,35,29,43,10,NIVEL_3_REPETICION_MODERADA
43,44,42,31,10,NIVEL_3_REPETICION_MODERADA
40,67,79,2,10,NIVEL_3_REPETICION_MODERADA
42,7,9,8,10,NIVEL_3_REPETICION_MODERADA
42,23,77,66,10,NIVEL_3_REPETICION_MODERADA
51,34,26,38,10,NIVEL_3_REPETICION_MODERADA
42,23,87,58,10,NIVEL_3_REPETICION_MODERADA
42,23,87,13,10,NIVEL_3_REPETICION_MODERADA
39,9,44,12,10,NIVEL_3_REPETICION_MODERADA
48,89,71,10,10,NIVEL_3_REPETICION_MODERADA
36,85,81,61,10,NIVEL_3_REPETICION_MODERADA
36,85,81,76,10,NIVEL_3_REPETICION_MODERADA
36,85,81,80,10,NIVEL_3_REPETICION_MODERADA
36,85,81,19,10,NIVEL_3_REPETICION_MODERADA
43,44,7,41,10,NIVEL_3_REPETICION_MODERADA
43,44,7,15,10,NIVEL_3_REPETICION_MODERADA
43,44,7,66,10,NIVEL_3_REPETICION_MODERADA
43,44,7,26,10,NIVEL_3_REPETICION_MODERADA
43,44,7,8,10,NIVEL_3_REPETICION_MODERADA
28,53,44,53,10,NIVEL_3_REPETICION_MODERADA
44,59,26,27,10,NIVEL_3_REPETICION_MODERADA
44,59,26,1,10,NIVEL_3_REPETICION_MODERADA
44,59,72,22,10,NIVEL_3_REPETICION_MODERADA
44,59,72,57,10,NIVEL_3_REPETICION_MODERADA
44,59,72,92,10,NIVEL_3_REPETICION_MODERADA
38,63,44,40,10,NIVEL_3_REPETICION_MODERADA
38,63,44,35,10,NIVEL_3_REPETICION_MODERADA
43,44,7,45,10,NIVEL_3_REPETICION_MODERADA
43,44,7,99,10,NIVEL_3_REPETICION_MODERADA
46,90,7,50,10,NIVEL_3_REPETICION_MODERADA
46,90,7,84,10,NIVEL_3_REPETICION_MODERADA
46,90,44,93,10,NIVEL_3_REPETICION_MODERADA
28,53,35,30,10,NIVEL_3_REPETICION_MODERADA
31,3,83,69,10,NIVEL_3_REPETICION_MODERADA
33,39,78,66,10,NIVEL_3_REPETICION_MODERADA
33,39,78,83,10,NIVEL_3_REPETICION_MODERADA
33,39,78,16,10,NIVEL_3_REPETICION_MODERADA
33,39,78,23,10,NIVEL_3_REPETICION_MODERADA
42,7,9,85,10,NIVEL_3_REPETICION_MODERADA
28,21,51,62,10,NIVEL_3_REPETICION_MODERADA
28,21,51,37,10,NIVEL_3_REPETICION_MODERADA
28,21,51,36,10,NIVEL_3_REPETICION_MODERADA
54,96,15,78,10,NIVEL_3_REPETICION_MODERADA
41,29,44,4,10,NIVEL_3_REPETICION_MODERADA
41,29,44,3,10,NIVEL_3_REPETICION_MODERADA
41,29,44,44,10,NIVEL_3_REPETICION_MODERADA
41,29,44,51,10,NIVEL_3_REPETICION_MODERADA
38,63,44,84,10,NIVEL_3_REPETICION_MODERADA
38,63,44,69,10,NIVEL_3_REPETICION_MODERADA
46,90,53,50,10,NIVEL_3_REPETICION_MODERADA
41,29,44,16,10,NIVEL_3_REPETICION_MODERADA
46,90,9,77,10,NIVEL_3_REPETICION_MODERADA
46,90,9,24,10,NIVEL_3_REPETICION_MODERADA
46,90,9,88,10,NIVEL_3_REPETICION_MODERADA
41,29,7,8,10,NIVEL_3_REPETICION_MODERADA
41,29,7,91,10,NIVEL_3_REPETICION_MODERADA
30,57,11,66,10,NIVEL_3_REPETICION_MODERADA
30,57,11,91,10,NIVEL_3_REPETICION_MODERADA
31,88,79,70,10,NIVEL_3_REPETICION_MODERADA
44,22,53,12,10,NIVEL_3_REPETICION_MODERADA
44,22,53,78,10,NIVEL_3_REPETICION_MODERADA
44,22,53,73,10,NIVEL_3_REPETICION_MODERADA
44,22,53,99,10,NIVEL_3_REPETICION_MODERADA
44,22,53,65,10,NIVEL_3_REPETICION_MODERADA
44,22,53,83,10,NIVEL_3_REPETICION_MODERADA
44,22,53,2,10,NIVEL_3_REPETICION_MODERADA
44,22,53,50,10,NIVEL_3_REPETICION_MODERADA
44,22,53,74,10,NIVEL_3_REPETICION_MODERADA
44,22,53,94,10,NIVEL_3_REPETICION_MODERADA
44,22,53,25,10,NIVEL_3_REPETICION_MODERADA
50,45,32,56,10,NIVEL_3_REPETICION_MODERADA
50,45,32,70,10,NIVEL_3_REPETICION_MODERADA
50,45,32,79,10,NIVEL_3_REPETICION_MODERADA
50,45,32,29,10,NIVEL_3_REPETICION_MODERADA
44,70,53,12,10,NIVEL_3_REPETICION_MODERADA
44,70,53,78,10,NIVEL_3_REPETICION_MODERADA
44,70,53,73,10,NIVEL_3_REPETICION_MODERADA
44,70,53,99,10,NIVEL_3_REPETICION_MODERADA
44,70,53,65,10,NIVEL_3_REPETICION_MODERADA
44,70,53,83,10,NIVEL_3_REPETICION_MODERADA
44,70,53,2,10,NIVEL_3_REPETICION_MODERADA
44,70,53,50,10,NIVEL_3_REPETICION_MODERADA
44,70,53,74,10,NIVEL_3_REPETICION_MODERADA
44,70,53,94,10,NIVEL_3_REPETICION_MODERADA
44,70,53,25,10,NIVEL_3_REPETICION_MODERADA
42,7,44,68,10,NIVEL_3_REPETICION_MODERADA
42,7,44,75,10,NIVEL_3_REPETICION_MODERADA
44,22,42,68,10,NIVEL_3_REPETICION_MODERADA
44,22,42,75,10,NIVEL_3_REPETICION_MODERADA
44,22,70,10,10,NIVEL_3_REPETICION_MODERADA
44,22,70,77,10,NIVEL_3_REPETICION_MODERADA
44,22,70,85,10,NIVEL_3_REPETICION_MODERADA
44,70,42,68,10,NIVEL_3_REPETICION_MODERADA
44,70,42,75,10,NIVEL_3_REPETICION_MODERADA
38,52,81,86,10,NIVEL_3_REPETICION_MODERADA
38,52,81,5,10,NIVEL_3_REPETICION_MODERADA
38,52,81,30,10,NIVEL_3_REPETICION_MODERADA
38,52,81,41,10,NIVEL_3_REPETICION_MODERADA
38,52,81,10,10,NIVEL_3_REPETICION_MODERADA
35,6,60,16,10,NIVEL_3_REPETICION_MODERADA
35,86,46,72,10,NIVEL_3_REPETICION_MODERADA
46,90,35,72,10,NIVEL_3_REPETICION_MODERADA
43,81,85,13,10,NIVEL_3_REPETICION_MODERADA
37,42,63,20,10,NIVEL_3_REPETICION_MODERADA
37,42,63,66,10,NIVEL_3_REPETICION_MODERADA
37,42,63,26,10,NIVEL_3_REPETICION_MODERADA
32,77,87,87,10,NIVEL_3_REPETICION_MODERADA
37,42,53,9,10,NIVEL_3_REPETICION_MODERADA
30,57,11,7,10,NIVEL_3_REPETICION_MODERADA
44,91,57,30,10,NIVEL_3_REPETICION_MODERADA
39,9,42,63,10,NIVEL_3_REPETICION_MODERADA
37,42,7,37,10,NIVEL_3_REPETICION_MODERADA
28,53,7,12,10,NIVEL_3_REPETICION_MODERADA
44,22,29,88,10,NIVEL_3_REPETICION_MODERADA
44,22,29,99,10,NIVEL_3_REPETICION_MODERADA
44,70,29,88,10,NIVEL_3_REPETICION_MODERADA
44,70,29,99,10,NIVEL_3_REPETICION_MODERADA
49,35,42,74,10,NIVEL_3_REPETICION_MODERADA
42,23,28,21,10,NIVEL_3_REPETICION_MODERADA
28,53,42,21,10,NIVEL_3_REPETICION_MODERADA
41,29,7,56,10,NIVEL_3_REPETICION_MODERADA
40,56,12,88,10,NIVEL_3_REPETICION_MODERADA
30,25,16,94,10,NIVEL_3_REPETICION_MODERADA
44,22,63,73,10,NIVEL_3_REPETICION_MODERADA
49,35,63,21,10,NIVEL_3_REPETICION_MODERADA
44,70,63,73,10,NIVEL_3_REPETICION_MODERADA
42,23,28,40,10,NIVEL_3_REPETICION_MODERADA
28,53,42,40,10,NIVEL_3_REPETICION_MODERADA
51,34,72,39,10,NIVEL_3_REPETICION_MODERADA
51,34,72,10,10,NIVEL_3_REPETICION_MODERADA
51,34,72,75,10,NIVEL_3_REPETICION_MODERADA
38,63,9,53,10,NIVEL_3_REPETICION_MODERADA
38,63,9,11,10,NIVEL_3_REPETICION_MODERADA
38,63,9,9,10,NIVEL_3_REPETICION_MODERADA
38,63,9,24,10,NIVEL_3_REPETICION_MODERADA
47,84,94,78,10,NIVEL_3_REPETICION_MODERADA
50,45,32,59,10,NIVEL_3_REPETICION_MODERADA
44,22,9,99,10,NIVEL_3_REPETICION_MODERADA
44,70,9,99,10,NIVEL_3_REPETICION_MODERADA
49,83,30,58,10,NIVEL_3_REPETICION_MODERADA
46,90,7,16,10,NIVEL_3_REPETICION_MODERADA
49,83,30,57,10,NIVEL_3_REPETICION_MODERADA
42,7,44,7,10,NIVEL_3_REPETICION_MODERADA
42,7,44,59,10,NIVEL_3_REPETICION_MODERADA
42,7,44,71,10,NIVEL_3_REPETICION_MODERADA
44,22,42,7,10,NIVEL_3_REPETICION_MODERADA
44,22,42,59,10,NIVEL_3_REPETICION_MODERADA
44,22,42,71,10,NIVEL_3_REPETICION_MODERADA
44,70,42,7,10,NIVEL_3_REPETICION_MODERADA
44,70,42,59,10,NIVEL_3_REPETICION_MODERADA
44,70,42,71,10,NIVEL_3_REPETICION_MODERADA
37,42,7,97,10,NIVEL_3_REPETICION_MODERADA
29,15,96,13,10,NIVEL_3_REPETICION_MODERADA
29,15,96,81,10,NIVEL_3_REPETICION_MODERADA
44,59,34,94,10,NIVEL_3_REPETICION_MODERADA
47,84,94,50,10,NIVEL_3_REPETICION_MODERADA
33,87,73,92,10,NIVEL_3_REPETICION_MODERADA
33,87,73,63,10,NIVEL_3_REPETICION_MODERADA
43,81,85,91,10,NIVEL_3_REPETICION_MODERADA
38,31,74,14,10,NIVEL_3_REPETICION_MODERADA
44,22,53,77,10,NIVEL_3_REPETICION_MODERADA
44,22,53,21,10,NIVEL_3_REPETICION_MODERADA
44,22,53,59,10,NIVEL_3_REPETICION_MODERADA
44,70,53,77,10,NIVEL_3_REPETICION_MODERADA
44,70,53,21,10,NIVEL_3_REPETICION_MODERADA
44,70,53,59,10,NIVEL_3_REPETICION_MODERADA
35,11,91,70,10,NIVEL_3_REPETICION_MODERADA
42,71,12,13,10,NIVEL_3_REPETICION_MODERADA
40,72,59,40,10,NIVEL_3_REPETICION_MODERADA
43,12,41,86,10,NIVEL_3_REPETICION_MODERADA
51,34,72,59,10,NIVEL_3_REPETICION_MODERADA
39,9,7,41,10,NIVEL_3_REPETICION_MODERADA
44,22,70,35,10,NIVEL_3_REPETICION_MODERADA
38,63,35,10,10,NIVEL_3_REPETICION_MODERADA
33,87,73,95,10,NIVEL_3_REPETICION_MODERADA
52,65,82,74,10,NIVEL_3_REPETICION_MODERADA
33,87,28,2,10,NIVEL_3_REPETICION_MODERADA
37,42,53,71,10,NIVEL_3_REPETICION_MODERADA
44,59,26,90,10,NIVEL_3_REPETICION_MODERADA
49,35,29,26,10,NIVEL_3_REPETICION_MODERADA
38,63,35,86,10,NIVEL_3_REPETICION_MODERADA
38,63,35,49,10,NIVEL_3_REPETICION_MODERADA
38,63,35,32,10,NIVEL_3_REPETICION_MODERADA
38,63,90,33,10,NIVEL_3_REPETICION_MODERADA
46,37,82,95,10,NIVEL_3_REPETICION_MODERADA
46,37,82,90,10,NIVEL_3_REPETICION_MODERADA
44,91,11,84,10,NIVEL_3_REPETICION_MODERADA
44,91,11,31,10,NIVEL_3_REPETICION_MODERADA
44,91,11,3,10,NIVEL_3_REPETICION_MODERADA
