case_date,fuerte,result,day_offset,t2_pos_fuerte,t2_pos_result,t2_dist,lottery,draw_position,labels
2024-09-30,90,53,7,11,8,-3,Gana Mas,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-09-30,90,9,7,11,2,-9,Quiniela Loteka,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-09-30,90,35,1,11,5,-6,Loteria Nacional,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-09-30,90,9,2,11,2,-9,Gana Mas,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-09-30,90,63,2,11,9,-2,New York 2:30,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL
2024-09-30,90,29,2,11,4,-7,Quiniela Loteka,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-09-30,90,29,3,11,4,-7,New York 2:30,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-09-30,90,7,4,11,1,-10,Loteria Nacional,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-09-30,90,9,4,11,2,-9,Loteria Nacional,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-09-30,90,42,5,11,6,-5,Quiniela Leidsa,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-09-30,90,63,5,11,9,-2,Quiniela Loteka,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL
2024-09-30,90,90,5,11,11,0,Quiniela Real,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-09-30,90,42,6,11,6,-5,Loteria Nacional,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-09-30,90,7,6,11,1,-10,Quiniela Leidsa,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-09-30,90,53,7,11,8,-3,Gana Mas,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-09-30,90,9,7,11,2,-9,Quiniela Loteka,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-01,72,59,1,4,3,-1,Loteria Nacional,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2024-10-01,72,34,1,4,2,-2,New York 2:30,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-01,72,72,2,4,4,0,Quiniela Loteka,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-01,72,26,3,4,1,-3,Gana Mas,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-10-01,72,72,5,4,4,0,Loteria Nacional,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-01,72,72,5,4,4,0,Quiniela Loteka,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-01,72,72,5,4,4,0,Quiniela Real,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-01,72,72,6,4,4,0,Quiniela Leidsa,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-01,77,77,3,4,4,0,Loteria Nacional,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-01,77,87,4,4,5,1,New York 10:30,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2024-10-01,77,87,4,4,5,1,Quiniela Loteka,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2024-10-01,77,28,5,4,2,-2,Gana Mas,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL
2024-10-01,77,73,6,4,3,-1,New York 10:30,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2024-10-01,77,77,6,4,4,0,Quiniela Loteka,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-03,34,26,1,2,1,-1,Gana Mas,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2024-10-03,34,72,3,2,4,2,Loteria Nacional,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-10-03,34,72,3,2,4,2,Quiniela Loteka,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-10-03,34,72,3,2,4,2,Quiniela Real,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-10-03,34,72,4,2,4,2,Quiniela Leidsa,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-10-03,34,59,6,2,3,1,Quiniela Real,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2024-10-03,34,72,7,2,4,2,Quiniela Real,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-10-05,9,42,1,2,6,4,Loteria Nacional,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-05,9,7,1,2,1,-1,Quiniela Leidsa,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2024-10-05,9,53,2,2,8,6,Gana Mas,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-05,9,9,2,2,2,0,Quiniela Loteka,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-05,9,90,3,2,11,9,Loteria Nacional,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL
2024-10-05,9,42,3,2,6,4,Quiniela Loteka,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-05,9,22,3,2,3,1,Quiniela Real,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2024-10-05,9,9,4,2,2,0,Gana Mas,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-05,9,35,4,2,5,3,Gana Mas,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-05,9,35,4,2,5,3,New York 10:30,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-05,9,90,4,2,11,9,New York 2:30,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL
2024-10-05,9,44,4,2,7,5,Quiniela Loteka,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-05,9,70,5,2,10,8,Loteria Nacional,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-05,9,9,5,2,2,0,Quiniela Leidsa,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-05,9,22,5,2,3,1,Quiniela Leidsa,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2024-10-05,9,7,5,2,1,-1,Quiniela Loteka,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2024-10-05,9,22,5,2,3,1,Quiniela Real,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2024-10-05,9,22,7,2,3,1,New York 10:30,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2024-10-05,14,14,7,1,1,0,New York 2:30,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-05,14,14,7,1,1,0,Quiniela Loteka,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-05,69,91,2,3,4,1,Loteria Nacional,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2024-10-05,69,57,2,3,2,-1,New York 10:30,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2024-10-05,69,69,2,3,3,0,Quiniela Leidsa,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-05,69,91,2,3,4,1,Quiniela Real,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2024-10-05,69,91,4,3,4,1,New York 10:30,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2024-10-05,69,91,4,3,4,1,Quiniela Leidsa,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2024-10-05,69,91,7,3,4,1,New York 2:30,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2024-10-08,7,9,1,1,2,1,Gana Mas,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2024-10-08,7,35,1,1,5,4,Gana Mas,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,7,35,1,1,5,4,New York 10:30,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,7,90,1,1,11,10,New York 2:30,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL
2024-10-08,7,44,1,1,7,6,Quiniela Loteka,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,7,70,2,1,10,9,Loteria Nacional,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,7,9,2,1,2,1,Quiniela Leidsa,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2024-10-08,7,22,2,1,3,2,Quiniela Leidsa,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,7,7,2,1,1,0,Quiniela Loteka,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,7,22,2,1,3,2,Quiniela Real,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,7,22,4,1,3,2,New York 10:30,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,7,9,5,1,2,1,Quiniela Loteka,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2024-10-08,7,90,5,1,11,10,Quiniela Real,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL
2024-10-08,7,35,6,1,5,4,Loteria Nacional,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,7,42,6,1,6,5,New York 10:30,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,7,70,6,1,10,9,Quiniela Loteka,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,7,63,6,1,9,8,Quiniela Real,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,7,70,7,1,10,9,Quiniela Leidsa,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,9,9,1,2,2,0,Gana Mas,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,9,35,1,2,5,3,Gana Mas,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,9,35,1,2,5,3,New York 10:30,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,9,90,1,2,11,9,New York 2:30,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,9,44,1,2,7,5,Quiniela Loteka,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,9,70,2,2,10,8,Loteria Nacional,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,9,9,2,2,2,0,Quiniela Leidsa,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,9,22,2,2,3,1,Quiniela Leidsa,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2024-10-08,9,7,2,2,1,-1,Quiniela Loteka,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2024-10-08,9,22,2,2,3,1,Quiniela Real,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2024-10-08,9,22,4,2,3,1,New York 10:30,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2024-10-08,9,9,5,2,2,0,Quiniela Loteka,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,9,90,5,2,11,9,Quiniela Real,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,9,35,6,2,5,3,Loteria Nacional,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,9,42,6,2,6,4,New York 10:30,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL
2024-10-08,9,70,6,2,10,8,Quiniela Loteka,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,9,63,6,2,9,7,Quiniela Real,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,9,70,7,2,10,8,Quiniela Leidsa,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,9,9,1,2,2,0,Gana Mas,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,9,35,1,2,5,3,Gana Mas,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,9,35,1,2,5,3,New York 10:30,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,9,90,1,2,11,9,New York 2:30,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL
2024-10-08,9,44,1,2,7,5,Quiniela Loteka,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,9,70,2,2,10,8,Loteria Nacional,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,9,9,2,2,2,0,Quiniela Leidsa,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,9,22,2,2,3,1,Quiniela Leidsa,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2024-10-08,9,7,2,2,1,-1,Quiniela Loteka,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2024-10-08,9,22,2,2,3,1,Quiniela Real,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2024-10-08,9,22,4,2,3,1,New York 10:30,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2024-10-08,9,9,5,2,2,0,Quiniela Loteka,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,9,90,5,2,11,9,Quiniela Real,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL
2024-10-08,9,35,6,2,5,3,Loteria Nacional,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,9,42,6,2,6,4,New York 10:30,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,9,70,6,2,10,8,Quiniela Loteka,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,9,63,6,2,9,7,Quiniela Real,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,9,70,7,2,10,8,Quiniela Leidsa,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,30,30,3,2,2,0,Loteria Nacional,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,30,3,4,2,1,-1,Quiniela Leidsa,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2024-10-08,30,30,6,2,2,0,New York 10:30,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-08,30,3,7,2,1,-1,Quiniela Leidsa,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2024-10-10,37,65,1,1,2,1,New York 2:30,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|CONFIRMADOR_ORIGINAL
2024-10-10,37,82,6,1,3,2,Gana Mas,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-10,37,82,6,1,3,2,New York 10:30,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-10,37,65,6,1,2,1,Quiniela Leidsa,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|CONFIRMADOR_ORIGINAL
2024-10-10,37,37,7,1,1,0,Gana Mas,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-10,37,82,7,1,3,2,New York 10:30,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-10,37,65,7,1,2,1,New York 2:30,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|CONFIRMADOR_ORIGINAL
2024-10-10,90,22,2,11,3,-8,New York 10:30,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-10,90,9,3,11,2,-9,Quiniela Loteka,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-10,90,90,3,11,11,0,Quiniela Real,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-10,90,35,4,11,5,-6,Loteria Nacional,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-10,90,42,4,11,6,-5,New York 10:30,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-10,90,70,4,11,10,-1,Quiniela Loteka,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2024-10-10,90,63,4,11,9,-2,Quiniela Real,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-10,90,70,5,11,10,-1,Quiniela Leidsa,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2024-10-10,90,29,6,11,4,-7,Loteria Nacional,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-10,90,42,6,11,6,-5,New York 10:30,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-10,90,22,2,11,3,-8,New York 10:30,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-10,90,9,3,11,2,-9,Quiniela Loteka,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL
2024-10-10,90,90,3,11,11,0,Quiniela Real,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-10,90,35,4,11,5,-6,Loteria Nacional,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-10,90,42,4,11,6,-5,New York 10:30,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-10,90,70,4,11,10,-1,Quiniela Loteka,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2024-10-10,90,63,4,11,9,-2,Quiniela Real,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-10,90,70,5,11,10,-1,Quiniela Leidsa,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2024-10-10,90,29,6,11,4,-7,Loteria Nacional,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-10,90,42,6,11,6,-5,New York 10:30,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-11,83,3,1,3,1,-2,Quiniela Leidsa,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-11,83,30,3,3,2,-1,New York 10:30,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|CONFIRMADOR_ORIGINAL
2024-10-11,83,3,4,3,1,-2,Quiniela Leidsa,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-11,83,83,7,3,3,0,Quiniela Loteka,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-10-12,69,57,6,3,2,-1,Gana Mas,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
